,lapgyn4_anatomical_structures,lapgyn4_surgical_actions,lapgyn4_instrument_count,lapgyn4_anatomical_actions,sklin2_skin_lesions,identify_nbi_infframes,laryngeal_tissues,nerthus_bowel_cleansing_quality,stanford_dogs_image_categorization,svhn,caltech101_object_classification,caltech256_object_classification,cifar10_object_classification,cifar100_object_classification,mnist_digit_classification,emnist_digit_classification,hyperkvasir_anatomical-landmarks,hyperkvasir_pathological-findings,hyperkvasir_quality-of-mucosal-views,hyperkvasir_therapeutic-interventions,cholec80_grasper_presence,cholec80_bipolar_presence,cholec80_hook_presence,cholec80_scissors_presence,cholec80_clipper_presence,cholec80_irrigator_presence,cholec80_specimenbag_presence,derm7pt_skin_lesions,idle_action_recognition,barretts_esophagus_diagnosis,brain_tumor_classification,mednode_melanoma_classification,brain_tumor_type_classification,chexpert_enlarged_cardiomediastinum,chexpert_cardiomegaly,chexpert_lung_opacity,chexpert_lung_lesion,chexpert_edema,chexpert_consolidation,chexpert_pneumonia,chexpert_atelectasis,chexpert_pneumothorax,chexpert_pleural_effusion,chexpert_pleural_other,chexpert_fracture,chexpert_support_devices,pneumonia_classification,ph2-melanocytic-lesions-classification,covid_xray_classification,isic20_melanoma_classification,deep_drid_dr_level,shenzen_chest_xray_tuberculosis,crawled_covid_ct_classification,deep_drid_quality,deep_drid_clarity,deep_drid_field,deep_drid_artifact,kvasir_capsule_anatomy,kvasir_capsule_content,kvasir_capsule_pathologies,breast_cancer_classification_v2,eye_condition_classification,mura_xr_wrist,mura_xr_shoulder,mura_xr_humerus,mura_xr_hand,mura_xr_forearm,mura_xr_finger,mura_xr_elbow,bean_plant_disease_classification,aptos19_blindness_detection,lapgyn4_anatomical_structures --shrink_train 800,lapgyn4_surgical_actions --shrink_train 800,lapgyn4_instrument_count --shrink_train 800,lapgyn4_anatomical_actions --shrink_train 800,laryngeal_tissues --shrink_train 800,nerthus_bowel_cleansing_quality --shrink_train 800,svhn --shrink_train 800,cifar10_object_classification --shrink_train 800,mnist_digit_classification --shrink_train 800,hyperkvasir_anatomical-landmarks --shrink_train 800,hyperkvasir_pathological-findings --shrink_train 800,hyperkvasir_quality-of-mucosal-views --shrink_train 800,hyperkvasir_therapeutic-interventions --shrink_train 800,cholec80_grasper_presence --shrink_train 800,cholec80_bipolar_presence --shrink_train 800,cholec80_hook_presence --shrink_train 800,cholec80_scissors_presence --shrink_train 800,cholec80_clipper_presence --shrink_train 800,cholec80_irrigator_presence --shrink_train 800,cholec80_specimenbag_presence --shrink_train 800,idle_action_recognition --shrink_train 800,brain_tumor_classification --shrink_train 800,brain_tumor_type_classification --shrink_train 800,chexpert_enlarged_cardiomediastinum --shrink_train 800,chexpert_cardiomegaly --shrink_train 800,chexpert_lung_opacity --shrink_train 800,chexpert_lung_lesion --shrink_train 800,chexpert_edema --shrink_train 800,chexpert_consolidation --shrink_train 800,chexpert_pneumonia --shrink_train 800,chexpert_atelectasis --shrink_train 800,chexpert_pneumothorax --shrink_train 800,chexpert_pleural_effusion --shrink_train 800,chexpert_pleural_other --shrink_train 800,chexpert_fracture --shrink_train 800,chexpert_support_devices --shrink_train 800,pneumonia_classification --shrink_train 800,covid_xray_classification --shrink_train 800,isic20_melanoma_classification --shrink_train 800,deep_drid_dr_level --shrink_train 800,deep_drid_quality --shrink_train 800,deep_drid_clarity --shrink_train 800,deep_drid_field --shrink_train 800,deep_drid_artifact --shrink_train 800,kvasir_capsule_anatomy --shrink_train 800,kvasir_capsule_content --shrink_train 800,kvasir_capsule_pathologies --shrink_train 800,mura_xr_wrist --shrink_train 800,mura_xr_shoulder --shrink_train 800,mura_xr_humerus --shrink_train 800,mura_xr_hand --shrink_train 800,mura_xr_forearm --shrink_train 800,mura_xr_finger --shrink_train 800,mura_xr_elbow --shrink_train 800,bean_plant_disease_classification --shrink_train 800,aptos19_blindness_detection --shrink_train 800
lapgyn4_anatomical_structures,0.0,0.17454402748106987,0.19687598273627033,0.27096043393690955,0.818956880356121,1.0264623784961364,1.7369046264529298,0.5214080488413686,1.4521858397455392,1.6840437197508422,1.1277953272511654,1.0742038192255237,1.0884888951740561,1.0341880018871459,1.9528153762547142,2.04727444478553,0.3805197411791533,0.3496250740211719,0.4533942561984356,0.3797464734054866,0.2627576406470743,0.2643835138827599,0.2635417328631321,0.26332830093360277,0.2622565894388499,0.2621690256556535,0.2616751440992521,0.8552171905156997,0.6373528317611926,0.8145548993208949,1.3792316428024356,1.158990425641571,1.2520683396925345,0.7359642250868956,0.7519802846605113,0.7816737696552994,0.7263068269378481,0.7902936286532014,0.7284571875661393,0.726692186962506,0.7935746794135528,0.7717588595933366,0.7651575183368196,0.713352206615319,0.7421604811719713,0.8067840549683611,0.8784416907055123,0.8750139845590009,0.8717269865416667,1.0583227431719844,1.3811644067919049,0.9172688680495513,0.8570529381148952,1.385561678505114,1.3852785762669804,1.389232961819902,1.3862128500322266,0.8369481314650679,0.8153666760176127,0.8073684308414287,1.2554723847977831,1.8593206137934453,0.9975923980700109,0.749448985095485,0.9325335743036228,0.8173140340576286,0.940326801819466,0.8765284477759249,0.9244500087003302,0.9933748716012016,1.178747362151114,,0.20706650759418674,0.1950358586056455,0.27155702000413523,1.7445336087785275,0.5195537004348063,1.6689703040928299,1.0939023375909296,1.9533834771023728,0.3778940517279931,0.35105191307290745,0.4573730765366396,0.3777071032317486,0.2649186152932804,0.2650628137228928,0.26468026615980617,0.2685953592314445,0.2672182953869046,0.25878905512305583,0.27078590842415884,0.6407647001037188,1.3786985244529337,1.2434612174685182,0.7436438204071445,0.7505794723550441,0.7807529982145008,0.7260247439577469,0.7899077460362421,0.7316547772921115,0.7216275855585466,0.7866402783481252,0.7809892454474817,0.7698371968882185,0.7102971453986231,0.7418987890175656,0.804885418694759,0.877711745464101,0.8725889526919646,1.0377970170661293,1.3888548066014863,1.3809360782568927,1.3896372530564016,1.3893747790713338,1.3820351227871375,0.8316236019282401,0.8220278609528976,0.8072629102733453,0.9984413837686521,0.748273019237347,0.934408165228048,0.8163975312913525,0.9393615918607026,0.8819754097566915,0.9252597848455981,0.9950610997984622,1.17066704133943
lapgyn4_surgical_actions,0.1788004841665056,0.0,0.1285404191096403,0.1466252168157662,0.9086741463679044,1.1072407808922455,1.828534885296854,0.5395050557329161,1.466957417302164,1.681145245429636,1.0809325192405315,1.0210258360626332,1.0658659213129213,1.0230651979136383,1.8507707304087369,1.9478221459663765,0.448921448315592,0.42066082521811055,0.4781297743558029,0.37993120905284167,0.21884317844175957,0.22043414266633019,0.21892413560674953,0.21999344997320494,0.21804321372054167,0.21905592814546093,0.21797687107707775,0.9135917902724985,0.5726030309634433,0.8928764632778167,1.4645566684023015,1.3096674876920296,1.21921420017781,0.7262135773574925,0.7404490861775292,0.764717949898545,0.7186573669196002,0.77331403537231,0.7187395313991188,0.7182154096089307,0.7782955561249771,0.7550318821394582,0.7499823415246988,0.7052841224258218,0.7340153197682003,0.7852152894500353,0.8758500719406864,0.9607631042661512,0.8665685355692209,1.2080678410071786,1.437582126609597,0.8784969673940173,0.8000252082204753,1.441480284997615,1.4403052614168321,1.4434763755285842,1.4404090443724056,0.8079358828076094,0.8113711325347055,0.8076485910155407,1.2177402776843134,1.8705797478862998,0.9115899754122448,0.7257990962128879,0.9090118310465654,0.7592404817198751,0.8631922656921156,0.8102518347387968,0.868242654876527,0.9879755679479832,1.214507103129241,0.18142921296013798,,0.12600691124356866,0.1473896809987966,1.8348978616781026,0.5389984638946849,1.665364176444271,1.0719097119707215,1.8494787693480852,0.4483294765794831,0.41972675155047434,0.4804125499147481,0.378648044548538,0.2222364869222769,0.22075120184922647,0.2195047742745444,0.22409837140494315,0.2186827771737423,0.21560626087665943,0.22674840083828474,0.5710173190338353,1.462489918896512,1.210693423769172,0.7322093166147231,0.7377286551614953,0.7620147584663011,0.716148854105173,0.7747329673344032,0.7221250098092362,0.7165151695272355,0.7710950416465571,0.7611941523831206,0.7548098140046594,0.701883774909079,0.7314796954640013,0.7833462120047123,0.8727736588958172,0.8684310699986392,1.187332727018774,1.4451567230341462,1.435553066914153,1.4455181162719963,1.4452992565627392,1.4390059385379665,0.8029796071921166,0.8169912779689871,0.8078899319952494,0.9123762136109649,0.7245575124130218,0.9071705755098722,0.7584773741286234,0.8644138282349412,0.8182177764194977,0.8699611743870574,0.9907043309654566,1.205603479316063
lapgyn4_instrument_count,0.18890157381967032,0.12621027181868114,0.0,0.13386278956523123,0.7731709239626652,0.9909293199069173,1.6394343997282081,0.5094977440616669,1.2970352344290124,1.5163015763036878,0.9489903578271726,0.8939994587110557,0.9630867817857786,0.9143194411814157,1.6657610052678604,1.7448116795355741,0.4045898282834383,0.3785224822196959,0.4656620335744413,0.39428299994554056,0.19214478506119642,0.19446086890909778,0.19236498979001196,0.19234839422371444,0.1916272320258017,0.19215460327629771,0.19131044174594233,0.7961516251720497,0.5694334227961723,0.8403293248351831,1.2825134289343303,1.105921195093663,1.1133733962982273,0.7070737174258453,0.7278702966699466,0.7543809266424786,0.6985696463994666,0.7640255470686008,0.7005292333776413,0.700635016430192,0.7670473874727467,0.7429224144517158,0.7363624759287264,0.685514950332359,0.7177938177670199,0.7758023028759614,0.831153602693068,0.8446539044918592,0.8266514433157905,1.0586628011519508,1.2443943844687853,0.8626963043974162,0.769366942217048,1.2489717047769238,1.247988285513555,1.2504530384282135,1.2473281513874441,0.7314984352256994,0.7460346349975052,0.7432518538915187,1.1589481721568609,1.6518241945835515,0.8447779951952518,0.6807534829480333,0.8292664771888133,0.7249671268436239,0.7942060460837624,0.7539687466211704,0.8043163827618065,0.9070486714174517,1.0615357442645879,0.19037413535044564,0.13860726273984667,,0.13812660618091327,1.6447471081430345,0.508348327442837,1.5016166870382397,0.9685101844220624,1.6647280643273483,0.40453264829294794,0.3762610577202492,0.46793638285762035,0.393838124073089,0.1953053946749287,0.1940858462387085,0.194961922908605,0.19718987185688136,0.19253437143184884,0.18914101246432924,0.1975757847220376,0.5708813622381248,1.2798372914486853,1.1060511121407723,0.7159418180909161,0.7258427329928783,0.7506329608835216,0.6993153262287066,0.7634484528187253,0.7039136734877776,0.6976546249340686,0.7596543438875925,0.750801887720242,0.7406749987586828,0.6814178463549704,0.7161518993926697,0.7745240586811243,0.8305967708310752,0.8285528040456711,1.0403751914892994,1.2509258131330867,1.2433605655032258,1.2526803702378957,1.2519209182414062,1.2457461382180153,0.7286504322153217,0.749703814146512,0.7434021624103669,0.8456043414763322,0.6787415093437746,0.8282527251413225,0.7245589613924872,0.794528248730179,0.7593295609049012,0.8063052880998454,0.9088770526704772,1.0541571633654663
lapgyn4_anatomical_actions,0.30158452711821443,0.1500403172462145,0.14291614920947737,0.0,1.0619032692277537,1.3330865226640984,2.042588021948946,0.6808344767349228,1.6238244428899986,1.8550593172435326,1.216310886567861,1.150301733997787,1.2045405641296276,1.172708248877911,1.9841033529370447,2.102167861455709,0.6146622811106753,0.5755491186740742,0.6258102068236695,0.5305476061537957,0.28516045274805724,0.28659754981669217,0.2839134463410239,0.28517700591142514,0.283749287854279,0.2851275892839912,0.2831328180019141,1.0838726166090864,0.6915654791057769,1.1254941122032331,1.7121764265031976,1.488305857614779,1.4058261268118424,0.8725060401328243,0.895144120389911,0.9192049638215234,0.8661086930815469,0.9291953905954691,0.8664411453390367,0.869269746927076,0.934453719351626,0.9032848583417569,0.902032916907589,0.8519701460650895,0.8831390295967002,0.9382743822343633,1.0178407733332369,1.1287312830580203,1.007329010792854,1.427136859160259,1.5902344537797526,0.9905503365802425,0.9443168679870092,1.5941318888457705,1.5929272003593293,1.5957636844312995,1.5928764315037578,0.9309789269264132,0.9563537727389255,0.9549786205251996,1.4465958288061476,2.0236578285619458,1.0230789905343167,0.8662836658059075,1.041425859390543,0.8707534384726588,0.9746131106717223,0.9170276584271182,0.9946061230674857,1.110795836962956,1.3656675338231745,0.3049062764701438,0.170829980783585,0.14217068577636702,,2.0486387842112825,0.679934815973455,1.8392527112667416,1.2122240401439985,1.9811196021268527,0.6149515769626973,0.5738139364143442,0.6278819912759148,0.5302736954137106,0.29007802776869784,0.28754977530534326,0.2859916307559549,0.2890227235924416,0.27887621529346274,0.28105011185654877,0.2921644491561017,0.6891641074395628,1.7095371875153578,1.397808771041466,0.8789680812108175,0.8919799431869001,0.9141726853501622,0.862597777452569,0.9311722648052203,0.8697735351417849,0.8679944713931217,0.9272459655154384,0.9094617763531982,0.9072842664148927,0.847881480475051,0.8797483344207423,0.934566529531656,1.0151483208918224,1.0105582137308295,1.4065159037228394,1.5981430445112583,1.5877505353250967,1.5987631515846126,1.5977335666575871,1.5911438038506995,0.9267190027903047,0.9611086670194193,0.9552228219273744,1.0237878464580255,0.8632236595836323,1.0383065405520189,0.8710918060187356,0.976516291379482,0.9243816234227118,0.9977867872230536,1.113306412195286,1.3570253844703337
sklin2_skin_lesions,0.6136730487088607,0.6667283187984683,0.6525237591462094,0.7836565462441892,0.0,0.9845062109572973,1.379060974602781,0.6295094730970381,1.3106147420972807,1.2679313002549917,0.9140445477234467,0.8801307903685196,0.864617987472349,0.7977867394989357,1.4186495929095724,1.527427504661167,0.4282147639160751,0.46458687747333066,0.622419950900111,0.6268533920428748,0.5733533392567599,0.5757056077824778,0.5779774528402984,0.5729289395210406,0.5748715638990688,0.5751884444654878,0.5754558178838789,0.30485252540565244,0.7261703313738624,0.6068851717529703,1.0131946737861315,0.5704167120056135,1.0205507543596515,0.7237318603233914,0.756780591500562,0.790919303106985,0.7147161792882224,0.8025165641186089,0.7185616949635274,0.7129532520721186,0.8052043552225594,0.7808332539669848,0.7635486643406552,0.689858746213827,0.7566692240827435,0.8164632423336907,0.8896129685992381,0.2890106909148205,0.8937931540437257,0.4468625696456245,0.8715717782975119,0.9328884074484138,0.7347219445706739,0.8752404547137071,0.875675986090594,0.8777031510316361,0.8772653647494113,0.5627607728077224,0.5342296847752998,0.5367202066014358,0.9436389748501898,1.3095620785093587,0.9930234283798598,0.7226745816282719,0.8950349800305251,0.8883815760245939,0.9440566196609296,0.9224405553559676,0.8773783260139962,0.7727738375216401,0.7027866281410627,0.6120093794045751,0.6755781248585795,0.6608774055545754,0.7853318396830546,1.3855080976613539,0.6275539217405723,1.2494476350222607,0.8677297043234075,1.4158685000605207,0.4302396188737572,0.4583215007245957,0.6245570279467597,0.6315334150931984,0.5708059136484684,0.5786255427140841,0.580146713095521,0.5815778152541322,0.5858982646331998,0.5729656385969845,0.5715429638828847,0.737059531156611,1.0138956927917069,1.0120591999860769,0.7365605824855034,0.7597248578535581,0.7871848675890302,0.7162742290096238,0.7976859516138531,0.7193771977414356,0.7050604811812649,0.7939945877155574,0.7917977259721102,0.7691841192651254,0.6845117799481715,0.7626945768428476,0.8178682418863765,0.8916473407313633,0.8942387473913048,0.4408246403401176,0.8771728794426407,0.8712916519782664,0.8792024268476938,0.8757030056426055,0.8747472044167625,0.5566753874892009,0.5367462906889434,0.5352543532079727,0.9959265402901307,0.7196343453715166,0.8967566746994912,0.883805532963015,0.9455843012378403,0.9285973431126957,0.8747022900780932,0.7727246668406549,0.696555922494697
identify_nbi_infframes,0.6120673987535334,0.6549692387301185,0.6340580100225187,0.7361970765833242,0.5903027253053564,0.0,0.5573249874615703,0.7512376336434693,0.8105707063928846,0.6617388377758098,0.6328651526982889,0.6076223224378339,0.6428656793482285,0.5646259740608836,1.0168669489191535,1.0485490953912082,0.5432771770915504,0.5622983261546383,0.6863342054203668,0.6840511856691569,0.6160736988320308,0.6220997322021484,0.6190985712653062,0.6158162033644148,0.6188936563725623,0.6173408973764789,0.6222765735629024,0.5046026276924714,0.6380575064441297,0.4920253876164542,0.7728939339925099,0.7356590446993735,0.9477590246318375,0.7185460032399271,0.7134740139122714,0.7250913125701586,0.7172038416306618,0.7289879255951076,0.7124376026765185,0.7116743240630905,0.7290840402516864,0.7328888721156425,0.7169933962712894,0.7094679360949699,0.7085800291909441,0.7357569365395588,0.7840909452937248,0.5074605510500239,0.8061629981393441,0.5412156145759499,0.9433772943248493,0.9787652842489993,0.781005058691506,0.9449132188956567,0.9453155788050494,0.9458683113734367,0.9473908319968332,0.812886719278063,0.7792490104577228,0.7783373915372916,0.6086892429757855,1.2547055571902637,0.8351484762713844,0.7405795703025968,0.7870091631647619,0.868214629529924,0.7813100489922744,0.7957918236011856,0.7949947705225854,0.7542827056224883,0.8641811406391156,0.6118524082917184,0.6378910064762124,0.6401655947668812,0.7425177687352587,0.557963841539087,0.7462695559423898,0.6656476256473587,0.6444503104414319,1.0152558318159879,0.540942066683458,0.5524740911379535,0.6911302437181788,0.6872573932866463,0.6112107275253782,0.6159368606150162,0.6254387512985633,0.628118219633271,0.6315523230537722,0.6191738410479236,0.6133203666471044,0.6509750420356619,0.7779721076871371,0.9425672324497034,0.7243324808289354,0.7177160100482103,0.7251514237654598,0.7284256194192844,0.7183571432695496,0.7093266679396075,0.7049508320582892,0.7237363878847967,0.7379847269828674,0.7190799296210589,0.7100762033886775,0.7144461615313018,0.7403725128538805,0.7912371890839723,0.804745284428753,0.5376787999679808,0.9452025012805318,0.9441409032065475,0.9452541438110874,0.9454895234790426,0.9473875697918748,0.8117614274578633,0.7802815792641763,0.7754932915705024,0.8380212766167042,0.7387779580283728,0.7903027793303296,0.8652365691792245,0.7815605028739919,0.7959089031371822,0.7919984997238615,0.7561719797308329,0.8581706101281802
laryngeal_tissues,1.2991482179690446,1.319800787291474,1.2901125984508939,1.3858201283154363,1.2578527388588072,0.9970852923041503,0.0,1.263462641856797,1.2200079579513115,0.6867766442873398,0.9705693741572969,1.0018390162491695,0.7841437799596555,0.7108343940525463,1.2338946918737903,1.2780018856791477,1.2962219409286189,1.256015742503342,1.2525762288491407,1.3371187755908418,1.3020585119122392,1.307407144811435,1.3052575945393567,1.3007226263485039,1.3054441840574682,1.3052612011779885,1.3067777007281487,1.0868854088993134,1.1719948995836373,1.2425645687330704,1.1690113920726561,1.3460341475279447,1.436611847587939,1.4828577353029941,1.5077860351583903,1.516837822320863,1.485159922804935,1.5216439288603807,1.478546648285898,1.486620439792495,1.5172497049346583,1.506686742476477,1.503322538071435,1.4760158020676861,1.45815616347177,1.5261060537269717,1.5679945469599126,1.2738903212679036,1.5865235627954528,1.0490491029976363,1.515755884088937,1.8368912501490071,1.3004277267807762,1.520825294754209,1.5177322846261567,1.518265238408431,1.5192023691636267,1.2669947201726592,1.223213775161191,1.2266339016197167,1.2941355139671264,1.7191994696874138,1.5050523685943111,1.3855936431714901,1.5282171678556162,1.4340435651625234,1.4825028206331,1.348718362412188,1.4769856022684715,1.327813510842497,1.5728954028047666,1.3022043732802615,1.3987374021086885,1.2959788007275452,1.3898265567796781,,1.2582977419323438,0.690543140687594,0.784953397145336,1.2307908136175223,1.2958547236772024,1.2546640090412284,1.2531611415680177,1.3433555010447347,1.2994809507871734,1.3080061344203409,1.3149896979055071,1.3135543849767466,1.3166135124101728,1.3014012313990189,1.3017327791141282,1.191359462097151,1.1707718705596968,1.4333972663348729,1.4901425230543373,1.506061837217589,1.5102213631739225,1.4875298466219482,1.5209833317666512,1.483319894647533,1.477079247928032,1.5149725903947655,1.5150494258026166,1.5054967580135348,1.4763530550206947,1.459119842466399,1.5294132745925824,1.5734084400471224,1.5846830609015112,1.049471269161288,1.5222839899745855,1.5178956943762056,1.5180075945983584,1.5155696584802272,1.5200845595044932,1.2639048608076624,1.2253341298983624,1.222184918226924,1.5060331443458566,1.3827372664434123,1.5300493092842606,1.431936916783354,1.4855836465534513,1.3579818345332588,1.4816206943064345,1.327699761309515,1.5685912354926337
nerthus_bowel_cleansing_quality,0.6972172825440767,0.6606740034001977,0.6909339392621563,0.8014059072719594,1.0315867467630717,1.529814565956473,2.2254965663139545,0.0,1.8451245396762481,1.7654793703933511,1.2859882738021466,1.2291174784701524,1.1723778154130673,1.1395017900342719,1.9686374213492235,2.104001564423697,0.4344532904200387,0.34812931082961446,0.1797969510679087,0.2897746535515842,0.491442136697377,0.48965199573541524,0.4896791940966188,0.49194536040386333,0.4913722287014377,0.49008879340444567,0.49108384084215434,1.0500304079030263,0.5317292930818913,1.191363819026184,1.7376708010362376,1.7443462749178373,1.2028555241296908,0.8035558199010896,0.7921183574846338,0.8203143744095066,0.7894864057407606,0.8227525580906371,0.7875154442425786,0.7790936584576286,0.8335902403808979,0.8248733404545981,0.8064448666639522,0.777255747287252,0.8167730951324426,0.8444669407238468,1.088827501419988,1.1174086344489411,1.0733208118570245,1.4659365072575152,1.43432402683636,1.04221582377605,0.776739826412602,1.436172541480655,1.434602022781403,1.4402587232361441,1.4348264421893344,0.5735409470438207,0.555199140543525,0.54845172601555,1.4722483285806216,1.8763653669554416,1.0065181302393449,0.6733759660220878,0.8718795482833923,0.8449967028966835,0.9289275283121848,0.8455749109834193,0.8495824155071852,1.4158861347132137,1.190568015255114,0.7003454553602384,0.6975059418915533,0.690276528864568,0.7941228686852133,2.2333583276791407,,1.7391431559512698,1.1734466944963455,1.9695752889742573,0.43527608082082464,0.359850958482144,0.1799785373638613,0.2903045770654861,0.4881802808859876,0.49583175144172087,0.4909462468152454,0.49352907781913313,0.495047548784411,0.4920018087758325,0.4917613918428324,0.5279884215204683,1.7389190496046656,1.1948549701290516,0.8121670563775848,0.7925277539831396,0.8173324231385715,0.7887994735940103,0.8254112661319726,0.7899982729330949,0.777473690802652,0.824822451692499,0.8339183559559956,0.8134277439626926,0.7715223398547083,0.8144496371136093,0.8434698794774995,1.081779597540072,1.0762509336921884,1.4437397453152168,1.4440184497240869,1.4290627522539852,1.437118501833155,1.4420371544869277,1.432017063380082,0.5693468656622641,0.5619436395607759,0.546262634864446,1.011723927179422,0.6694223283016454,0.871666065837773,0.844730825303238,0.9282541340166287,0.8536251881000366,0.8508656270659968,1.4194028388993722,1.1785468530245293
stanford_dogs_image_categorization,0.7010840777741053,0.748485446916303,0.7107441061507492,0.7879863876923351,0.6949718245234981,0.624822764366189,0.7788473470791039,0.8702467884763561,0.0,0.8024053516792211,0.31513365759697365,0.3107018918633714,0.43480611270024927,0.4477188359735051,0.9419377380912484,0.9414206632134164,0.7147380967323388,0.7289408530140725,0.8285909787406905,0.8260004312240229,0.7774472244721924,0.7821779405885634,0.7808074229569278,0.7766969009030513,0.7788387570509201,0.7788834933316842,0.7812423450806162,0.5808054352965765,0.793670531913056,0.6133869567771366,0.7595232960298218,0.5909577567491657,0.805161576903235,0.8760473910188645,0.8741795617317452,0.8822971023986416,0.8771817454265323,0.8840773258346103,0.8714844415809161,0.8713856825477839,0.8861210155275523,0.8895609428774025,0.8766600287198641,0.8763574258170482,0.867671023710025,0.8913439243741597,0.8969037947309128,0.6475485464469463,0.9167877353441318,0.6624018849748788,0.8051395647276673,1.0455983185085824,0.7930261860542237,0.8066671109395347,0.80750250375527,0.8073003592162805,0.8094655558956165,0.8793230278058939,0.8481239920489718,0.8497553515253726,0.7779293812238318,0.9997320829290011,0.8545963299574396,0.8048901023207179,0.787523193500864,0.9258964738660953,0.7694037550264515,0.8240334249291227,0.8073387243891761,0.7110590868807146,0.7982975588037035,0.6983647770632133,0.7387912727316553,0.7175080432357923,0.795595401607674,0.77987651267798,0.8669524953223343,0.7987646272731256,0.4392864776459306,0.9389018071021404,0.7148074556188817,0.7233101143913926,0.8321607724294346,0.8282197495965894,0.7774149015164659,0.7794204445116496,0.7872406449571221,0.785716432242247,0.7877207686458868,0.7794936390536147,0.7743469935599978,0.8070226667268773,0.7609337332416682,0.8055145658942723,0.8832473996414371,0.8779961305150433,0.8860380074955503,0.885819708284902,0.8790360612790334,0.8729531567977649,0.864270715984643,0.8835892111420942,0.8937013302267512,0.8762981722799414,0.8755818128974502,0.8684631296819149,0.8974110745132017,0.9034988977896453,0.9155240672157323,0.6638728349385604,0.8058933612830467,0.80708192368122,0.8078819716294371,0.8055663074086684,0.8074909185720949,0.8785443966163289,0.8497559034848373,0.845070724571553,0.8577218188438702,0.7991116087364278,0.7902723999550431,0.92428037084552,0.7680557924605522,0.8259260845013237,0.8038346450921239,0.7114658943509445,0.7978878066197805
svhn,1.2928027967734979,1.2369592947299655,1.208035804029636,1.2576586178056477,1.3910228645095606,1.2675441177016338,0.8812594831835049,1.1574681272898202,1.2953928932068541,0.0,0.9570761978066133,0.9595909654280472,0.467119732128094,0.41471526626988603,0.8205318512105563,0.845204585280084,1.2454595269867412,1.2028417129722884,1.1522953913411893,1.2106920857382817,1.1838438638469924,1.188444222051425,1.1842824486370565,1.1854155927724592,1.1860953268761694,1.1859755175485374,1.188522885570374,1.3195099836781847,1.1503608433895331,1.359814769798766,1.3066375072662897,1.7400606056891197,1.3425012707490362,1.278141544558128,1.2783321508512782,1.2886166458986588,1.2776476353170223,1.287174284759496,1.2700405874621572,1.2770246799529805,1.2864289915181488,1.2837857814008304,1.278790296650053,1.2742478199366518,1.2459237162335852,1.295434415112883,1.3914945413757578,1.466819432676114,1.3983333168935148,1.460126374769654,1.6674670760977304,1.561837137858916,1.1814159552113357,1.6705182077612148,1.6685578094985052,1.669148405210618,1.667913576032126,1.1433062917178591,1.1123403372431333,1.115821630941844,1.4316656271515409,1.862615012691412,1.2123344029028995,1.1831448820539763,1.2874336396763817,1.1905111755340727,1.2287412162229612,1.0590034416600838,1.2103672536534469,1.3963952402684325,1.6375703247409696,1.2983961248905176,1.2813569336617516,1.2109813450823983,1.2581612165343654,0.8877139377173509,1.1503033163918972,,0.463073146920304,0.8224333903160636,1.2482036284359237,1.2007622677509557,1.151751844284461,1.2175527852055683,1.1814857148894125,1.1869649954086636,1.1946905600308562,1.1954591913751529,1.1946157694749286,1.1879619539004682,1.1823608988948435,1.165124983812148,1.306916541121887,1.3409137788421652,1.2839033585594104,1.279585156065519,1.2848305737555796,1.283841295608183,1.2868042166158498,1.2771882850893919,1.26864156951168,1.287197255272384,1.2884732268409973,1.2830202209217834,1.2794960460537295,1.2468025349940703,1.2974950445934272,1.3953841613420166,1.3971389290664742,1.4502414388892246,1.6752245391980212,1.6668931257255306,1.670161844077844,1.6674334326134137,1.6673679222995885,1.1402183355119104,1.106983730933746,1.1154765995527758,1.2135560061810828,1.1806817737394206,1.290756339632626,1.19194834881291,1.2307685799791297,1.0658501659598338,1.2139172057482435,1.397398260829966,1.6327421754157287
