,idle_action_recognition,brain_tumor_classification,brain_tumor_type_classification,chexpert_enlarged_cardiomediastinum,chexpert_cardiomegaly,chexpert_lung_opacity,chexpert_lung_lesion,chexpert_edema,chexpert_consolidation,chexpert_pneumonia,chexpert_atelectasis,chexpert_pneumothorax,chexpert_pleural_effusion,chexpert_pleural_other,chexpert_fracture,chexpert_support_devices,pneumonia_classification,covid_xray_classification,isic20_melanoma_classification,deep_drid_dr_level,deep_drid_quality,deep_drid_clarity,deep_drid_field,deep_drid_artifact,kvasir_capsule_anatomy,kvasir_capsule_content,kvasir_capsule_pathologies,mura_xr_wrist,mura_xr_shoulder,mura_xr_humerus,mura_xr_hand,mura_xr_forearm,mura_xr_finger,mura_xr_elbow,bean_plant_disease_classification,aptos19_blindness_detection
0,0.9797222018241882,0.9532177448272705,0.9366248846054077,0.7052517533302307,0.7767959237098694,0.6645728349685669,0.6028612852096558,0.7439079284667969,0.8066540956497192,0.6369619369506836,0.5087317824363708,0.5896657705307007,0.7500871419906616,0.5753102898597717,0.6376745104789734,0.4991110563278198,0.9785928726196289,0.9735011458396912,0.52796870470047,0.5754269361495972,0.7020689249038696,0.4980078935623169,0.4003174901008606,0.4608796536922455,0.9861754179000854,0.8928089141845703,0.6938337087631226,0.7995166778564453,0.722018837928772,0.8379629850387573,0.630094051361084,0.8104649782180786,0.7398315668106079,0.7825168967247009,0.9701908826828003,0.5764873027801514
1,0.9794444441795349,0.9532177448272705,0.9435957670211792,0.7052517533302307,0.7694031000137329,0.6598381400108337,0.5959168672561646,0.7440763711929321,0.8085885047912598,0.6369619369506836,0.5087317824363708,0.576360285282135,0.7508262395858765,0.5504543781280518,0.6279139518737793,0.49924036860466003,0.9791577458381653,0.9722650051116943,0.52796870470047,0.5499605536460876,0.7020689249038696,0.5215210318565369,0.4003174901008606,0.498688280582428,0.9884060621261597,0.8776925802230835,0.6976569890975952,0.7995166778564453,0.7278667688369751,0.831944465637207,0.6705374717712402,0.8104649782180786,0.7540900111198425,0.7767636179924011,0.9701908826828003,0.5545125007629395
2,0.9797222018241882,0.9614813923835754,0.9418529272079468,0.70549476146698,0.7671686410903931,0.6645728349685669,0.5959168672561646,0.7591675519943237,0.8049843311309814,0.6373758316040039,0.5087317824363708,0.577566921710968,0.7507972121238708,0.5504543781280518,0.6281305551528931,0.4996475279331207,0.9785928726196289,0.9768134951591492,0.5240065455436707,0.5754269361495972,0.7346896529197693,0.4949110746383667,0.40807580947875977,0.4608796536922455,0.9861754179000854,0.8877183794975281,0.6881972551345825,0.8000970482826233,0.722018837928772,0.8379629850387573,0.6705374717712402,0.8346187472343445,0.7249022126197815,0.7767636179924011,0.9492589235305786,0.577702522277832
