,lapgyn4_anatomical_structures,lapgyn4_surgical_actions,lapgyn4_instrument_count,lapgyn4_anatomical_actions,sklin2_skin_lesions,identify_nbi_infframes,laryngeal_tissues,nerthus_bowel_cleansing_quality,stanford_dogs_image_categorization,svhn,caltech101_object_classification,caltech256_object_classification,cifar10_object_classification,cifar100_object_classification,mnist_digit_classification,emnist_digit_classification,hyperkvasir_anatomical-landmarks,hyperkvasir_pathological-findings,hyperkvasir_quality-of-mucosal-views,hyperkvasir_therapeutic-interventions,cholec80_grasper_presence,cholec80_bipolar_presence,cholec80_hook_presence,cholec80_scissors_presence,cholec80_clipper_presence,cholec80_irrigator_presence,cholec80_specimenbag_presence,derm7pt_skin_lesions
0,0.9921032190322876,0.9986470937728882,0.9860831499099731,0.991997241973877,0.6803683042526245,0.9992926716804504,0.9996365308761597,1.0,0.9924983978271484,0.9955585598945618,0.9977148175239563,0.9924213290214539,0.9987886548042297,0.9930017590522766,0.9999042749404907,0.9970253705978394,0.9492308497428894,0.8976664543151855,0.9972428679466248,0.9881777763366699,0.9904811382293701,0.9921550750732422,0.9981125593185425,0.9937008619308472,0.996606707572937,0.998273491859436,0.9990065097808838,0.8097411394119263
1,0.9983682036399841,0.9982957243919373,0.9848533868789673,0.9868564605712891,0.8068709969520569,0.9997428059577942,0.999617338180542,1.0,0.9925634860992432,0.9947302937507629,0.9973623156547546,0.9886345267295837,0.9988827109336853,0.9934924244880676,0.9999223947525024,0.9973025918006897,0.9777171015739441,0.9137828350067139,0.9958690404891968,0.9839187860488892,0.9896714687347412,0.99616938829422,0.9982162117958069,0.9978704452514648,0.9993504881858826,0.9991673231124878,0.9986287355422974,0.8048723340034485
2,0.9967989921569824,0.9985835552215576,0.9853621125221252,0.9909485578536987,0.8149906396865845,0.9997427463531494,0.9988713264465332,1.0,0.9927898645401001,0.9961568713188171,0.9968406558036804,0.9914363026618958,0.9989059567451477,0.9939451217651367,0.9999069571495056,0.9969217777252197,0.9741173982620239,0.9413007497787476,0.9975118637084961,0.9852882623672485,0.9903392195701599,0.9978104829788208,0.9973868727684021,0.9952659010887146,0.9996709823608398,0.9976491928100586,0.9991023540496826,0.8496221899986267
