,idle_action_recognition,barretts_esophagus_diagnosis,brain_tumor_classification,mednode_melanoma_classification,brain_tumor_type_classification,chexpert_enlarged_cardiomediastinum,chexpert_cardiomegaly,chexpert_lung_opacity,chexpert_lung_lesion,chexpert_edema,chexpert_consolidation,chexpert_pneumonia,chexpert_atelectasis,chexpert_pneumothorax,chexpert_pleural_effusion,chexpert_pleural_other,chexpert_fracture,chexpert_support_devices,pneumonia_classification,ph2-melanocytic-lesions-classification,covid_xray_classification,isic20_melanoma_classification,deep_drid_dr_level,shenzen_chest_xray_tuberculosis,crawled_covid_ct_classification,deep_drid_quality,deep_drid_clarity,deep_drid_field,deep_drid_artifact,kvasir_capsule_anatomy,kvasir_capsule_content,kvasir_capsule_pathologies,breast_cancer_classification_v2,eye_condition_classification,mura_xr_wrist,mura_xr_shoulder,mura_xr_humerus,mura_xr_hand,mura_xr_forearm,mura_xr_finger,mura_xr_elbow,bean_plant_disease_classification,aptos19_blindness_detection
0,0.999301552772522,0.9282864332199097,0.9988765120506287,0.9178571701049805,0.9972844123840332,0.8113694787025452,0.9113508462905884,0.8442433476448059,0.7242830991744995,0.8746041655540466,0.9209657311439514,0.7011688947677612,0.6421342492103577,0.6983531713485718,0.9308183193206787,0.7078567743301392,0.7412174940109253,0.7177355289459229,0.9998903870582581,0.7430555820465088,0.9985766410827637,0.7037654519081116,0.9001215100288391,0.9712567329406738,0.9497321248054504,0.8477931022644043,0.7744411826133728,0.804874837398529,0.815919816493988,0.999988317489624,0.9999930262565613,0.9999492764472961,0.9141426086425781,0.86541348695755,0.9061301946640015,0.8623428344726562,0.9092283844947815,0.8381661176681519,0.898367166519165,0.89760422706604,0.9077582359313965,0.9963089823722839,0.9185391664505005
1,0.9993335008621216,0.910001277923584,0.9973215460777283,0.9178570508956909,0.9963139295578003,0.8047319650650024,0.908388078212738,0.8243227601051331,0.7266768217086792,0.871720016002655,0.9243049621582031,0.7390410900115967,0.6600431799888611,0.8262225985527039,0.9477941989898682,0.7271941900253296,0.768900454044342,0.7235127687454224,0.9997092485427856,0.7777778506278992,0.9983090162277222,0.7959551811218262,0.8857434391975403,0.945632815361023,0.9614285826683044,0.8317930698394775,0.803413987159729,0.7158796191215515,0.8608088493347168,0.9993681907653809,0.9999921321868896,0.9999605417251587,0.9584580659866333,0.8788012266159058,0.9197380542755127,0.8532497882843018,0.9168827533721924,0.8410438895225525,0.885717511177063,0.9040443897247314,0.9158608913421631,0.9988793730735779,0.9225978255271912
2,0.9993208646774292,0.953027606010437,0.996626079082489,0.9178571701049805,0.9981579780578613,0.8144789338111877,0.9067105054855347,0.8164771795272827,0.7660377621650696,0.8732280135154724,0.9229246377944946,0.740201473236084,0.682361364364624,0.8138961791992188,0.9515513777732849,0.692924439907074,0.7494826316833496,0.7517884969711304,0.999604344367981,0.7443575859069824,0.9969605207443237,0.6448550820350647,0.8890752196311951,0.9592245817184448,0.9758927822113037,0.8161379098892212,0.7851861119270325,0.7915862798690796,0.8343801498413086,0.9999687671661377,0.9999836087226868,0.9998882412910461,0.9682860374450684,0.876151978969574,0.9211955070495605,0.8614639043807983,0.9259259700775146,0.8197367787361145,0.8953661322593689,0.8846491575241089,0.9013819694519043,0.9978443384170532,0.9234415292739868
